trade_id,entry_time,exit_time,direction,entry_price,exit_price,pnl,exit_reason,duration_minutes
381,2020-03-18 18:26:00,2020-03-18 18:32:00,Long,1.08676,1.08576,-0.001,SL,6.0
382,2020-03-18 19:11:00,2020-03-18 19:13:00,Short,1.08612,1.08712,-0.001,SL,2.0
383,2020-03-18 19:29:00,2020-03-18 20:02:00,Long,1.08862,1.09062,0.002,TP,33.0
384,2020-03-18 21:26:00,2020-03-18 22:52:00,Short,1.091,1.092,-0.001,SL,86.0
385,2020-03-18 22:54:00,2020-03-18 23:01:00,Long,1.09194,1.09394,0.002,TP,7.0
386,2020-03-19 00:02:00,2020-03-19 00:05:00,Short,1.09317,1.09417,-0.001,SL,3.0
387,2020-03-19 01:37:00,2020-03-19 01:42:00,Long,1.09166,1.09066,-0.001,SL,5.0
388,2020-03-19 02:13:00,2020-03-19 02:22:00,Short,1.09043,1.09143,-0.001,SL,9.0
389,2020-03-19 02:33:00,2020-03-19 02:36:00,Long,1.09094,1.08994,-0.001,SL,3.0
390,2020-03-19 02:43:00,2020-03-19 02:51:00,Short,1.08958,1.09058,-0.001,SL,8.0
391,2020-03-19 03:40:00,2020-03-19 04:23:00,Long,1.08977,1.08877,-0.001,SL,43.0
392,2020-03-19 04:59:00,2020-03-19 06:16:00,Long,1.08974,1.09174,0.002,TP,77.0
393,2020-03-19 07:10:00,2020-03-19 07:18:00,Short,1.09277,1.09077,0.002,TP,8.0
394,2020-03-19 08:32:00,2020-03-19 08:51:00,Long,1.0876,1.0866,-0.001,SL,19.0
395,2020-03-19 09:03:00,2020-03-19 09:11:00,Short,1.08459,1.08559,-0.001,SL,8.0
396,2020-03-19 12:47:00,2020-03-19 12:53:00,Long,1.0763,1.0783,0.002,TP,6.0
397,2020-03-19 13:49:00,2020-03-19 13:59:00,Short,1.07985,1.08085,-0.001,SL,10.0
398,2020-03-19 17:24:00,2020-03-19 17:51:00,Long,1.06911,1.06811,-0.001,SL,27.0
399,2020-03-19 17:55:00,2020-03-19 17:58:00,Short,1.06662,1.06762,-0.001,SL,3.0
400,2020-03-19 19:01:00,2020-03-19 19:53:00,Long,1.06754,1.06654,-0.001,SL,52.0
401,2020-03-19 20:06:00,2020-03-19 21:11:00,Long,1.06871,1.06771,-0.001,SL,65.0
402,2020-03-19 22:26:00,2020-03-20 00:01:00,Long,1.06634,1.06534,-0.001,SL,95.0
403,2020-03-20 00:30:00,2020-03-20 01:21:00,Long,1.06652,1.06852,0.002,TP,51.0
404,2020-03-20 03:04:00,2020-03-20 03:21:00,Short,1.07247,1.07347,-0.001,SL,17.0
405,2020-03-20 03:37:00,2020-03-20 03:58:00,Long,1.07382,1.07282,-0.001,SL,21.0
406,2020-03-20 04:08:00,2020-03-20 04:41:00,Short,1.07373,1.07473,-0.001,SL,33.0
407,2020-03-20 04:43:00,2020-03-20 06:41:00,Long,1.07505,1.07705,0.002,TP,118.0
408,2020-03-20 07:08:00,2020-03-20 07:25:00,Short,1.07548,1.07648,-0.001,SL,17.0
409,2020-03-20 07:32:00,2020-03-20 07:43:00,Long,1.07822,1.08022,0.002,TP,11.0
410,2020-03-20 08:15:00,2020-03-20 08:19:00,Short,1.0777,1.0787,-0.001,SL,4.0
411,2020-03-20 08:48:00,2020-03-20 09:03:00,Long,1.07875,1.07775,-0.001,SL,15.0
412,2020-03-20 09:06:00,2020-03-20 09:28:00,Short,1.07812,1.07612,0.002,TP,22.0
413,2020-03-20 10:28:00,2020-03-20 10:31:00,Long,1.07556,1.07456,-0.001,SL,3.0
414,2020-03-20 10:57:00,2020-03-20 11:15:00,Short,1.07314,1.07114,0.002,TP,18.0
415,2020-03-20 11:49:00,2020-03-20 11:51:00,Long,1.07266,1.07166,-0.001,SL,2.0
416,2020-03-20 13:02:00,2020-03-20 13:25:00,Short,1.0709,1.0689,0.002,TP,23.0
417,2020-03-20 13:48:00,2020-03-20 14:00:00,Long,1.06924,1.07124,0.002,TP,12.0
418,2020-03-20 15:01:00,2020-03-20 15:02:00,Short,1.07214,1.07314,-0.001,SL,1.0
419,2020-03-20 15:31:00,2020-03-20 15:34:00,Short,1.07264,1.07364,-0.001,SL,3.0
420,2020-03-20 17:21:00,2020-03-20 17:33:00,Long,1.06887,1.06787,-0.001,SL,12.0
421,2020-03-20 17:52:00,2020-03-20 18:03:00,Short,1.06761,1.06561,0.002,TP,11.0
422,2020-03-20 19:02:00,2020-03-20 19:05:00,Long,1.06564,1.06464,-0.001,SL,3.0
423,2020-03-20 19:16:00,2020-03-20 19:43:00,Short,1.06479,1.06579,-0.001,SL,27.0
424,2020-03-20 19:50:00,2020-03-20 20:14:00,Long,1.06648,1.06848,0.002,TP,24.0
425,2020-03-20 21:25:00,2020-03-22 21:06:00,Short,1.06929,1.07029,-0.001,SL,2861.0
426,2020-03-22 21:42:00,2020-03-22 22:14:00,Short,1.06953,1.06753,0.002,TP,32.0
427,2020-03-22 23:03:00,2020-03-22 23:43:00,Long,1.06649,1.06849,0.002,TP,40.0
428,2020-03-23 00:35:00,2020-03-23 00:43:00,Short,1.06803,1.06603,0.002,TP,8.0
429,2020-03-23 01:11:00,2020-03-23 01:38:00,Long,1.06763,1.06963,0.002,TP,27.0
430,2020-03-23 02:41:00,2020-03-23 02:44:00,Short,1.07144,1.07244,-0.001,SL,3.0
431,2020-03-23 02:48:00,2020-03-23 03:18:00,Long,1.07239,1.07139,-0.001,SL,30.0
432,2020-03-23 03:21:00,2020-03-23 03:34:00,Short,1.07143,1.07243,-0.001,SL,13.0
433,2020-03-23 04:10:00,2020-03-23 05:28:00,Long,1.07268,1.07468,0.002,TP,78.0
434,2020-03-23 06:24:00,2020-03-23 06:26:00,Short,1.07535,1.07635,-0.001,SL,2.0
435,2020-03-23 06:49:00,2020-03-23 06:51:00,Short,1.07392,1.07192,0.002,TP,2.0
436,2020-03-23 08:34:00,2020-03-23 08:35:00,Long,1.07054,1.06954,-0.001,SL,1.0
437,2020-03-23 09:13:00,2020-03-23 09:33:00,Short,1.06989,1.06789,0.002,TP,20.0
438,2020-03-23 10:52:00,2020-03-23 11:16:00,Long,1.06884,1.06784,-0.001,SL,24.0
439,2020-03-23 11:28:00,2020-03-23 11:39:00,Short,1.06721,1.06821,-0.001,SL,11.0
440,2020-03-23 12:02:00,2020-03-23 12:04:00,Long,1.07087,1.07287,0.002,TP,2.0
441,2020-03-23 13:28:00,2020-03-23 13:39:00,Short,1.07619,1.07419,0.002,TP,11.0
442,2020-03-23 13:59:00,2020-03-23 13:59:00,Long,1.08053,1.07953,-0.001,SL,0.0
443,2020-03-23 15:16:00,2020-03-23 15:29:00,Short,1.08029,1.07829,0.002,TP,13.0
444,2020-03-23 17:00:00,2020-03-23 17:24:00,Long,1.07498,1.07698,0.002,TP,24.0
445,2020-03-23 18:01:00,2020-03-23 18:40:00,Short,1.07489,1.07289,0.002,TP,39.0
446,2020-03-23 19:20:00,2020-03-23 19:52:00,Long,1.07371,1.07271,-0.001,SL,32.0
447,2020-03-23 19:57:00,2020-03-23 22:10:00,Short,1.07281,1.07381,-0.001,SL,133.0
448,2020-03-23 22:58:00,2020-03-23 23:21:00,Short,1.07438,1.07538,-0.001,SL,23.0
449,2020-03-24 00:21:00,2020-03-24 00:32:00,Short,1.07547,1.07647,-0.001,SL,11.0
450,2020-03-24 00:40:00,2020-03-24 00:54:00,Long,1.0777,1.0797,0.002,TP,14.0
451,2020-03-24 01:41:00,2020-03-24 02:12:00,Short,1.0799,1.0809,-0.001,SL,31.0
452,2020-03-24 02:14:00,2020-03-24 02:47:00,Long,1.08126,1.08026,-0.001,SL,33.0
453,2020-03-24 02:50:00,2020-03-24 02:56:00,Short,1.07993,1.08093,-0.001,SL,6.0
454,2020-03-24 03:12:00,2020-03-24 03:18:00,Long,1.08161,1.08061,-0.001,SL,6.0
455,2020-03-24 03:25:00,2020-03-24 05:33:00,Short,1.07989,1.07789,0.002,TP,128.0
456,2020-03-24 06:16:00,2020-03-24 06:34:00,Long,1.07809,1.08009,0.002,TP,18.0
457,2020-03-24 07:25:00,2020-03-24 07:26:00,Short,1.08367,1.08467,-0.001,SL,1.0
458,2020-03-24 07:40:00,2020-03-24 08:28:00,Long,1.08308,1.08208,-0.001,SL,48.0
459,2020-03-24 08:33:00,2020-03-24 08:45:00,Short,1.08331,1.08131,0.002,TP,12.0
460,2020-03-24 09:28:00,2020-03-24 09:47:00,Long,1.08269,1.08469,0.002,TP,19.0
461,2020-03-24 10:44:00,2020-03-24 10:53:00,Short,1.08558,1.08658,-0.001,SL,9.0
462,2020-03-24 11:02:00,2020-03-24 11:11:00,Long,1.08846,1.08746,-0.001,SL,9.0
463,2020-03-24 11:27:00,2020-03-24 11:32:00,Short,1.08547,1.08647,-0.001,SL,5.0
464,2020-03-24 12:04:00,2020-03-24 12:07:00,Long,1.08593,1.08493,-0.001,SL,3.0
465,2020-03-24 12:10:00,2020-03-24 12:18:00,Short,1.084,1.082,0.002,TP,8.0
466,2020-03-24 13:12:00,2020-03-24 13:23:00,Long,1.08434,1.08334,-0.001,SL,11.0
467,2020-03-24 13:42:00,2020-03-24 13:49:00,Short,1.0808,1.0818,-0.001,SL,7.0
468,2020-03-24 15:28:00,2020-03-24 15:33:00,Long,1.0794,1.0784,-0.001,SL,5.0
469,2020-03-24 15:49:00,2020-03-24 15:57:00,Short,1.07876,1.07976,-0.001,SL,8.0
470,2020-03-24 16:02:00,2020-03-24 16:06:00,Long,1.07959,1.08159,0.002,TP,4.0
471,2020-03-24 16:34:00,2020-03-24 17:29:00,Short,1.07882,1.07682,0.002,TP,55.0
472,2020-03-24 18:27:00,2020-03-24 18:39:00,Long,1.07644,1.07544,-0.001,SL,12.0
473,2020-03-24 18:50:00,2020-03-24 19:55:00,Short,1.07533,1.07633,-0.001,SL,65.0
474,2020-03-24 21:12:00,2020-03-24 21:12:00,Short,1.07652,1.07752,-0.001,SL,0.0
475,2020-03-24 21:33:00,2020-03-24 22:25:00,Long,1.07817,1.08017,0.002,TP,52.0
476,2020-03-24 23:27:00,2020-03-24 23:41:00,Short,1.07983,1.08083,-0.001,SL,14.0
477,2020-03-24 23:56:00,2020-03-24 23:59:00,Long,1.08079,1.07979,-0.001,SL,3.0
478,2020-03-25 00:03:00,2020-03-25 00:16:00,Short,1.07891,1.07991,-0.001,SL,13.0
479,2020-03-25 01:11:00,2020-03-25 01:20:00,Long,1.07966,1.07866,-0.001,SL,9.0
480,2020-03-25 02:48:00,2020-03-25 02:58:00,Short,1.08088,1.08188,-0.001,SL,10.0
481,2020-03-25 03:29:00,2020-03-25 06:02:00,Short,1.08103,1.08203,-0.001,SL,153.0
482,2020-03-25 06:44:00,2020-03-25 07:01:00,Short,1.08115,1.08215,-0.001,SL,17.0
483,2020-03-25 07:09:00,2020-03-25 07:45:00,Long,1.08228,1.08128,-0.001,SL,36.0
484,2020-03-25 07:52:00,2020-03-25 08:03:00,Short,1.08194,1.07994,0.002,TP,11.0
485,2020-03-25 08:31:00,2020-03-25 08:52:00,Long,1.08203,1.08403,0.002,TP,21.0
486,2020-03-25 09:40:00,2020-03-25 09:42:00,Short,1.08353,1.08453,-0.001,SL,2.0
487,2020-03-25 09:46:00,2020-03-25 10:06:00,Long,1.08463,1.08363,-0.001,SL,20.0
488,2020-03-25 10:17:00,2020-03-25 10:27:00,Short,1.08347,1.08447,-0.001,SL,10.0
489,2020-03-25 11:27:00,2020-03-25 11:56:00,Long,1.08214,1.08114,-0.001,SL,29.0
490,2020-03-25 12:01:00,2020-03-25 12:55:00,Short,1.0814,1.0824,-0.001,SL,54.0
491,2020-03-25 12:58:00,2020-03-25 13:00:00,Long,1.08247,1.08147,-0.001,SL,2.0
492,2020-03-25 13:43:00,2020-03-25 15:25:00,Short,1.08142,1.07942,0.002,TP,102.0
493,2020-03-25 15:57:00,2020-03-25 15:58:00,Long,1.08078,1.08278,0.002,TP,1.0
494,2020-03-25 18:07:00,2020-03-25 18:11:00,Short,1.08587,1.08687,-0.001,SL,4.0
495,2020-03-25 18:18:00,2020-03-25 18:54:00,Long,1.08738,1.08638,-0.001,SL,36.0
496,2020-03-25 18:56:00,2020-03-25 19:05:00,Short,1.0867,1.0877,-0.001,SL,9.0
497,2020-03-25 19:20:00,2020-03-25 19:34:00,Long,1.08677,1.08877,0.002,TP,14.0
498,2020-03-25 20:54:00,2020-03-26 00:22:00,Short,1.08837,1.08937,-0.001,SL,208.0
499,2020-03-26 00:31:00,2020-03-26 00:41:00,Long,1.08899,1.09099,0.002,TP,10.0
500,2020-03-26 01:22:00,2020-03-26 03:00:00,Short,1.09072,1.09172,-0.001,SL,98.0
501,2020-03-26 04:19:00,2020-03-26 05:30:00,Short,1.09093,1.09193,-0.001,SL,71.0
502,2020-03-26 05:56:00,2020-03-26 07:06:00,Short,1.09079,1.09179,-0.001,SL,70.0
503,2020-03-26 07:35:00,2020-03-26 07:58:00,Short,1.09136,1.09236,-0.001,SL,23.0
504,2020-03-26 08:02:00,2020-03-26 09:14:00,Long,1.09264,1.09464,0.002,TP,72.0
505,2020-03-26 09:33:00,2020-03-26 09:35:00,Short,1.09285,1.09385,-0.001,SL,2.0
506,2020-03-26 09:52:00,2020-03-26 11:04:00,Long,1.09455,1.09655,0.002,TP,72.0
507,2020-03-26 11:50:00,2020-03-26 12:12:00,Short,1.09631,1.09431,0.002,TP,22.0
508,2020-03-26 12:52:00,2020-03-26 12:56:00,Long,1.09441,1.09641,0.002,TP,4.0
509,2020-03-26 13:38:00,2020-03-26 13:39:00,Short,1.09493,1.09593,-0.001,SL,1.0
510,2020-03-26 14:07:00,2020-03-26 14:12:00,Long,1.09693,1.09593,-0.001,SL,5.0
511,2020-03-26 14:46:00,2020-03-26 14:57:00,Short,1.09647,1.09747,-0.001,SL,11.0
512,2020-03-26 15:02:00,2020-03-26 15:25:00,Long,1.09951,1.10151,0.002,TP,23.0
513,2020-03-26 15:53:00,2020-03-26 15:56:00,Short,1.10053,1.10153,-0.001,SL,3.0
514,2020-03-26 15:59:00,2020-03-26 16:03:00,Long,1.10251,1.10151,-0.001,SL,4.0
515,2020-03-26 17:24:00,2020-03-26 17:31:00,Short,1.10206,1.10306,-0.001,SL,7.0
516,2020-03-26 17:44:00,2020-03-26 17:59:00,Long,1.10357,1.10257,-0.001,SL,15.0
517,2020-03-26 18:06:00,2020-03-26 18:38:00,Short,1.10281,1.10381,-0.001,SL,32.0
518,2020-03-26 19:18:00,2020-03-26 19:25:00,Short,1.10305,1.10405,-0.001,SL,7.0
519,2020-03-26 19:39:00,2020-03-26 20:59:00,Long,1.10401,1.10301,-0.001,SL,80.0
520,2020-03-26 22:01:00,2020-03-26 23:44:00,Long,1.10309,1.10509,0.002,TP,103.0
521,2020-03-27 00:10:00,2020-03-27 02:51:00,Short,1.10428,1.10528,-0.001,SL,161.0
522,2020-03-27 04:15:00,2020-03-27 06:33:00,Short,1.10668,1.10468,0.002,TP,138.0
523,2020-03-27 08:07:00,2020-03-27 08:27:00,Long,1.10289,1.10189,-0.001,SL,20.0
524,2020-03-27 08:36:00,2020-03-27 08:56:00,Short,1.1025,1.1005,0.002,TP,20.0
525,2020-03-27 09:55:00,2020-03-27 09:57:00,Long,1.10158,1.10058,-0.001,SL,2.0
526,2020-03-27 10:14:00,2020-03-27 10:45:00,Short,1.10034,1.10134,-0.001,SL,31.0
527,2020-03-27 11:57:00,2020-03-27 12:35:00,Short,1.10111,1.09911,0.002,TP,38.0
528,2020-03-27 13:59:00,2020-03-27 14:10:00,Long,1.09817,1.10017,0.002,TP,11.0
529,2020-03-27 14:42:00,2020-03-27 14:46:00,Short,1.09845,1.09945,-0.001,SL,4.0
530,2020-03-27 14:59:00,2020-03-27 15:16:00,Long,1.1006,1.1026,0.002,TP,17.0
531,2020-03-27 16:49:00,2020-03-27 16:55:00,Short,1.10696,1.10796,-0.001,SL,6.0
532,2020-03-27 17:07:00,2020-03-27 17:11:00,Long,1.10808,1.10708,-0.001,SL,4.0
533,2020-03-27 17:25:00,2020-03-27 17:41:00,Short,1.10708,1.10808,-0.001,SL,16.0
534,2020-03-27 17:45:00,2020-03-27 18:01:00,Long,1.10833,1.11033,0.002,TP,16.0
535,2020-03-27 18:34:00,2020-03-27 18:57:00,Short,1.11002,1.11102,-0.001,SL,23.0
536,2020-03-27 19:48:00,2020-03-27 20:03:00,Short,1.11217,1.11317,-0.001,SL,15.0
537,2020-03-27 20:09:00,2020-03-29 21:01:00,Long,1.11316,1.11216,-0.001,SL,2932.0
538,2020-03-29 21:46:00,2020-03-29 22:20:00,Long,1.11237,1.11137,-0.001,SL,34.0
539,2020-03-29 23:08:00,2020-03-29 23:45:00,Long,1.11137,1.11337,0.002,TP,37.0
540,2020-03-30 00:16:00,2020-03-30 00:45:00,Short,1.11254,1.11054,0.002,TP,29.0
541,2020-03-30 01:20:00,2020-03-30 01:25:00,Long,1.11132,1.11032,-0.001,SL,5.0
542,2020-03-30 01:39:00,2020-03-30 04:05:00,Short,1.10955,1.10755,0.002,TP,146.0
543,2020-03-30 04:34:00,2020-03-30 05:55:00,Long,1.10688,1.10888,0.002,TP,81.0
544,2020-03-30 06:31:00,2020-03-30 06:59:00,Short,1.10826,1.10626,0.002,TP,28.0
545,2020-03-30 07:21:00,2020-03-30 07:24:00,Long,1.10855,1.10755,-0.001,SL,3.0
546,2020-03-30 07:32:00,2020-03-30 07:51:00,Short,1.10666,1.10766,-0.001,SL,19.0
547,2020-03-30 08:02:00,2020-03-30 09:37:00,Long,1.10767,1.10667,-0.001,SL,95.0
548,2020-03-30 10:48:00,2020-03-30 11:16:00,Long,1.10698,1.10598,-0.001,SL,28.0
549,2020-03-30 11:19:00,2020-03-30 12:11:00,Short,1.10594,1.10394,0.002,TP,52.0
550,2020-03-30 12:13:00,2020-03-30 12:56:00,Short,1.10379,1.10179,0.002,TP,43.0
551,2020-03-30 13:25:00,2020-03-30 13:30:00,Long,1.10328,1.10228,-0.001,SL,5.0
552,2020-03-30 13:52:00,2020-03-30 13:57:00,Short,1.10209,1.10309,-0.001,SL,5.0
553,2020-03-30 14:05:00,2020-03-30 14:12:00,Long,1.10384,1.10284,-0.001,SL,7.0
554,2020-03-30 14:30:00,2020-03-30 14:34:00,Short,1.10243,1.10343,-0.001,SL,4.0
555,2020-03-30 14:50:00,2020-03-30 14:51:00,Long,1.10336,1.10236,-0.001,SL,1.0
556,2020-03-30 15:09:00,2020-03-30 15:34:00,Short,1.10352,1.10452,-0.001,SL,25.0
557,2020-03-30 15:52:00,2020-03-30 18:09:00,Short,1.10173,1.10273,-0.001,SL,137.0
558,2020-03-30 18:58:00,2020-03-30 19:06:00,Short,1.10263,1.10363,-0.001,SL,8.0
559,2020-03-30 19:18:00,2020-03-30 21:18:00,Long,1.10439,1.10339,-0.001,SL,120.0
560,2020-03-30 21:50:00,2020-03-30 23:08:00,Long,1.10439,1.10339,-0.001,SL,78.0
561,2020-03-31 00:06:00,2020-03-31 00:52:00,Long,1.10268,1.10168,-0.001,SL,46.0
562,2020-03-31 00:54:00,2020-03-31 00:55:00,Short,1.1006,1.0986,0.002,TP,1.0
563,2020-03-31 02:00:00,2020-03-31 06:27:00,Long,1.10158,1.10058,-0.001,SL,267.0
564,2020-03-31 06:29:00,2020-03-31 08:52:00,Short,1.10065,1.09865,0.002,TP,143.0
565,2020-03-31 10:15:00,2020-03-31 10:25:00,Long,1.09718,1.09618,-0.001,SL,10.0
566,2020-03-31 11:46:00,2020-03-31 12:30:00,Long,1.09428,1.09628,0.002,TP,44.0
567,2020-03-31 13:24:00,2020-03-31 13:33:00,Short,1.09601,1.09701,-0.001,SL,9.0
568,2020-03-31 13:50:00,2020-03-31 13:57:00,Long,1.09677,1.09577,-0.001,SL,7.0
569,2020-03-31 14:00:00,2020-03-31 14:13:00,Short,1.09531,1.09631,-0.001,SL,13.0
570,2020-03-31 14:30:00,2020-03-31 14:36:00,Long,1.09696,1.09896,0.002,TP,6.0
571,2020-03-31 15:03:00,2020-03-31 15:06:00,Short,1.09725,1.09825,-0.001,SL,3.0
572,2020-03-31 15:09:00,2020-03-31 15:41:00,Long,1.09884,1.10084,0.002,TP,32.0
573,2020-03-31 16:17:00,2020-03-31 16:46:00,Short,1.09962,1.09762,0.002,TP,29.0
574,2020-03-31 17:30:00,2020-03-31 17:32:00,Long,1.0978,1.0968,-0.001,SL,2.0
575,2020-03-31 17:39:00,2020-03-31 17:55:00,Short,1.09655,1.09755,-0.001,SL,16.0
576,2020-03-31 17:59:00,2020-03-31 18:07:00,Long,1.10061,1.09961,-0.001,SL,8.0
577,2020-03-31 18:45:00,2020-03-31 19:47:00,Short,1.10121,1.10221,-0.001,SL,62.0
578,2020-03-31 20:32:00,2020-03-31 20:46:00,Short,1.10254,1.10354,-0.001,SL,14.0
579,2020-03-31 21:52:00,2020-04-01 02:04:00,Short,1.10276,1.10076,0.002,TP,252.0
580,2020-04-01 02:27:00,2020-04-01 06:21:00,Long,1.10144,1.10044,-0.001,SL,234.0
581,2020-04-01 08:55:00,2020-04-01 09:08:00,Long,1.0953,1.0943,-0.001,SL,13.0
582,2020-04-01 09:18:00,2020-04-01 10:15:00,Short,1.09284,1.09384,-0.001,SL,57.0
583,2020-04-01 11:42:00,2020-04-01 15:04:00,Short,1.09368,1.09168,0.002,TP,202.0
584,2020-04-01 15:16:00,2020-04-01 17:06:00,Long,1.09274,1.09174,-0.001,SL,110.0
585,2020-04-01 18:04:00,2020-04-01 18:17:00,Long,1.0933,1.0923,-0.001,SL,13.0
586,2020-04-01 18:45:00,2020-04-01 19:23:00,Short,1.09306,1.09406,-0.001,SL,38.0
587,2020-04-01 21:23:00,2020-04-02 02:44:00,Short,1.09555,1.09355,0.002,TP,321.0
588,2020-04-02 03:31:00,2020-04-02 06:07:00,Long,1.09376,1.09576,0.002,TP,156.0
589,2020-04-02 06:42:00,2020-04-02 08:00:00,Short,1.09514,1.09314,0.002,TP,78.0
590,2020-04-02 09:00:00,2020-04-02 09:29:00,Long,1.09188,1.09388,0.002,TP,29.0
591,2020-04-02 10:10:00,2020-04-02 10:59:00,Short,1.09371,1.09171,0.002,TP,49.0
592,2020-04-02 11:37:00,2020-04-02 11:49:00,Long,1.09211,1.09111,-0.001,SL,12.0
593,2020-04-02 12:46:00,2020-04-02 12:51:00,Long,1.09038,1.08938,-0.001,SL,5.0
594,2020-04-02 12:53:00,2020-04-02 13:03:00,Short,1.08894,1.08694,0.002,TP,10.0
595,2020-04-02 14:18:00,2020-04-02 14:37:00,Long,1.08643,1.08843,0.002,TP,19.0
596,2020-04-02 15:00:00,2020-04-02 15:21:00,Short,1.08622,1.08722,-0.001,SL,21.0
597,2020-04-02 15:27:00,2020-04-02 15:29:00,Long,1.08784,1.08684,-0.001,SL,2.0
598,2020-04-02 15:44:00,2020-04-02 15:48:00,Short,1.08506,1.08606,-0.001,SL,4.0
599,2020-04-02 16:07:00,2020-04-02 16:21:00,Long,1.08633,1.08533,-0.001,SL,14.0
600,2020-04-02 16:28:00,2020-04-02 17:39:00,Short,1.08504,1.08304,0.002,TP,71.0
601,2020-04-02 18:44:00,2020-04-02 18:59:00,Long,1.08303,1.08503,0.002,TP,15.0
602,2020-04-02 19:41:00,2020-04-02 19:54:00,Short,1.08449,1.08549,-0.001,SL,13.0
603,2020-04-02 21:00:00,2020-04-03 00:31:00,Short,1.08557,1.08357,0.002,TP,211.0
604,2020-04-03 01:03:00,2020-04-03 06:20:00,Long,1.08432,1.08332,-0.001,SL,317.0
605,2020-04-03 08:21:00,2020-04-03 09:09:00,Long,1.08018,1.07918,-0.001,SL,48.0
606,2020-04-03 09:29:00,2020-04-03 11:10:00,Long,1.07989,1.07889,-0.001,SL,101.0
607,2020-04-03 12:28:00,2020-04-03 12:31:00,Long,1.07979,1.07879,-0.001,SL,3.0
608,2020-04-03 12:49:00,2020-04-03 14:57:00,Short,1.07893,1.07993,-0.001,SL,128.0
609,2020-04-03 15:02:00,2020-04-03 15:47:00,Long,1.07943,1.07843,-0.001,SL,45.0
610,2020-04-03 16:11:00,2020-04-03 18:16:00,Long,1.07847,1.08047,0.002,TP,125.0
611,2020-04-03 19:52:00,2020-04-03 20:59:00,Short,1.08181,1.07981,0.002,TP,67.0
612,2020-04-05 21:01:00,2020-04-06 00:04:00,Long,1.08089,1.07989,-0.001,SL,183.0
613,2020-04-06 00:36:00,2020-04-06 05:44:00,Long,1.08147,1.08347,0.002,TP,308.0
614,2020-04-06 06:06:00,2020-04-06 08:31:00,Short,1.08231,1.08031,0.002,TP,145.0
615,2020-04-06 09:14:00,2020-04-06 11:54:00,Long,1.07986,1.07886,-0.001,SL,160.0
616,2020-04-06 12:13:00,2020-04-06 12:45:00,Long,1.07931,1.07831,-0.001,SL,32.0
617,2020-04-06 13:02:00,2020-04-06 13:35:00,Long,1.07864,1.07764,-0.001,SL,33.0
618,2020-04-06 13:56:00,2020-04-06 14:55:00,Long,1.07918,1.07818,-0.001,SL,59.0
619,2020-04-06 15:15:00,2020-04-06 16:14:00,Long,1.08039,1.07939,-0.001,SL,59.0
620,2020-04-06 17:01:00,2020-04-06 17:32:00,Long,1.08013,1.07913,-0.001,SL,31.0
621,2020-04-06 17:59:00,2020-04-06 19:11:00,Long,1.08006,1.07906,-0.001,SL,72.0
622,2020-04-06 19:51:00,2020-04-07 03:19:00,Long,1.07901,1.08101,0.002,TP,448.0
623,2020-04-07 04:16:00,2020-04-07 04:38:00,Short,1.08113,1.08213,-0.001,SL,22.0
624,2020-04-07 04:40:00,2020-04-07 06:49:00,Long,1.08227,1.08427,0.002,TP,129.0
625,2020-04-07 07:58:00,2020-04-07 08:41:00,Short,1.08744,1.08544,0.002,TP,43.0
626,2020-04-07 09:04:00,2020-04-07 09:42:00,Long,1.08709,1.08609,-0.001,SL,38.0
627,2020-04-07 09:45:00,2020-04-07 09:51:00,Short,1.08619,1.08719,-0.001,SL,6.0
628,2020-04-07 10:03:00,2020-04-07 11:20:00,Long,1.08793,1.08693,-0.001,SL,77.0
629,2020-04-07 11:57:00,2020-04-07 12:20:00,Long,1.08785,1.08985,0.002,TP,23.0
630,2020-04-07 13:11:00,2020-04-07 13:46:00,Short,1.09058,1.09158,-0.001,SL,35.0
631,2020-04-07 14:34:00,2020-04-07 14:57:00,Short,1.09053,1.08853,0.002,TP,23.0
632,2020-04-07 15:43:00,2020-04-08 00:33:00,Long,1.08909,1.08809,-0.001,SL,530.0
633,2020-04-08 01:22:00,2020-04-08 02:21:00,Long,1.08769,1.08669,-0.001,SL,59.0
634,2020-04-08 02:29:00,2020-04-08 05:48:00,Short,1.08692,1.08792,-0.001,SL,199.0
635,2020-04-08 06:07:00,2020-04-08 07:03:00,Short,1.08493,1.08593,-0.001,SL,56.0
636,2020-04-08 07:30:00,2020-04-08 07:54:00,Short,1.08498,1.08598,-0.001,SL,24.0
637,2020-04-08 07:57:00,2020-04-08 08:38:00,Long,1.08594,1.08494,-0.001,SL,41.0
638,2020-04-08 09:00:00,2020-04-08 09:29:00,Long,1.08526,1.08726,0.002,TP,29.0
639,2020-04-08 09:58:00,2020-04-08 10:31:00,Short,1.08642,1.08742,-0.001,SL,33.0
640,2020-04-08 11:09:00,2020-04-08 12:46:00,Short,1.0871,1.0881,-0.001,SL,97.0
641,2020-04-08 14:04:00,2020-04-08 14:55:00,Short,1.08848,1.08648,0.002,TP,51.0
642,2020-04-08 15:29:00,2020-04-08 15:57:00,Long,1.08718,1.08618,-0.001,SL,28.0
643,2020-04-08 16:48:00,2020-04-08 20:33:00,Long,1.08602,1.08502,-0.001,SL,225.0
644,2020-04-08 21:00:00,2020-04-09 00:51:00,Long,1.08559,1.08759,0.002,TP,231.0
645,2020-04-09 01:19:00,2020-04-09 06:07:00,Short,1.08666,1.08466,0.002,TP,288.0
